league,outcome,odds_bucket,edge_bucket,draw_risk_bucket,n,model_logloss,market_logloss,model_minus_market_logloss,avg_p_model,actual_win_rate,avg_p_market,calibration_gap,avg_edge,avg_ev,avg_odds,roi,profit,hit_rate,clv,status
78,Away,4.00+,-0.02-0.02,0.30-0.34,4,0.8412686173998444,0.8403355665631433,0.0009330508367010326,0.20696969069946833,0.5,0.21150427851980785,-0.29303030930053164,-0.004534587820339525,-0.05183449863320727,4.625,1.098,4.392,0.5,,BLOCKED
39,Away,2.00-2.40,<-0.02,0.26-0.30,2,0.9579586548899974,0.8000918512038643,0.15786680368613315,0.3842437741858656,1.0,0.4497697647044858,-0.6157562258141345,-0.06552599051862021,-0.1988109338527677,2.09,1.09,2.18,1.0,,BLOCKED
78,Away,2.00-2.40,0.02-0.05,0.30-0.34,1,0.682648783032756,0.7711313462952419,-0.08848256326248594,0.5052768495294512,1.0,0.4624895363955332,-0.4947231504705488,0.04278731313391798,0.056028615516552804,2.09,1.0899999999999999,1.0899999999999999,1.0,,BLOCKED
140,Away,2.40-3.20,0.08-0.12,0.30-0.34,5,0.7049038820026735,0.8788750508880108,-0.17397116888533726,0.4636465311141114,0.8,0.3587170749980385,-0.33635346888588863,0.10492945611607289,0.23510757071598407,2.6804,1.0856,5.428,0.8,,BLOCKED
78,Home,4.00+,0.02-0.05,0.26-0.30,5,0.7987371760081826,0.8110949754948749,-0.012357799486692245,0.23092102131465936,0.4,0.199028834991756,-0.16907897868534066,0.03189218632290334,0.11300683305746939,4.87,1.0779999999999998,5.39,0.4,,BLOCKED
135,Home,2.00-2.40,0.05-0.08,0.34+,1,0.673449924445857,0.7800204650715986,-0.10657054062574156,0.5099462635283208,1.0,0.4583966300893749,-0.49005373647167916,0.05154963343894592,0.05354898044951084,2.066,1.0659999999999998,1.0659999999999998,1.0,,BLOCKED
61,Home,4.00+,<-0.02,0.30-0.34,6,1.223302149098462,0.8534479975611938,0.3698541515372681,0.10863993819513344,0.5,0.22463101927869458,-0.39136006180486654,-0.11599108108356111,-0.5376808299851839,4.2363333333333335,1.0460000000000003,6.276000000000002,0.5,,BLOCKED
140,Away,2.00-2.40,0.12+,0.26-0.30,1,0.48266726036009083,0.7608143550456048,-0.27814709468551396,0.6171351345365129,1.0,0.46728573552546804,-0.3828648654634871,0.14984939901104488,0.25525286364726707,2.034,1.0339999999999998,1.0339999999999998,1.0,,BLOCKED
78,Draw,4.00+,-0.02-0.02,0.30-0.34,2,0.832434391938649,0.8613144619810732,-0.02888007004242421,0.2543511057342964,0.5,0.2396408887108022,-0.24564889426570358,0.014710217023494246,0.02377423385663746,4.025,1.0,2.0,0.5,,BLOCKED
39,Home,2.00-2.40,0.02-0.05,0.26-0.30,1,0.6924742353953962,0.7492366472109889,-0.05676241181559272,0.500336585821473,1.0,0.4727272727272727,-0.499663414178527,0.027609313094200283,0.0006731716429460022,2.0,1.0,1.0,1.0,,BLOCKED
61,Away,2.00-2.40,0.05-0.08,0.30-0.34,1,0.6007465762944,0.7546625862560068,-0.15391600996160681,0.5484020592456347,1.0,0.47016922952967255,-0.4515979407543653,0.07823282971596213,0.09680411849126935,2.0,1.0,1.0,1.0,,BLOCKED
78,Draw,4.00+,0.05-0.08,0.26-0.30,9,0.7376792323748311,0.8199211160846305,-0.08224188370979935,0.2790778245246259,0.4444444444444444,0.21574676010381422,-0.16536661991981855,0.06333106442081173,0.23764643095945676,4.440944444444445,0.9878333333333332,8.8905,0.4444444444444444,,BLOCKED
140,Away,1.70-2.00,0.12+,0.26-0.30,1,0.5094630699016168,0.7392695973598504,-0.2298065274582336,0.6008180895375859,1.0,0.47746252808285244,-0.39918191046241414,0.12335556145473342,0.18841818110534492,1.9780000000000002,0.9780000000000002,0.9780000000000002,1.0,,BLOCKED
61,Draw,3.20-4.00,0.08-0.12,0.26-0.30,2,0.7467307015600952,0.8610964656000497,-0.11436576403995447,0.3366663502723897,0.5,0.24662367227458964,-0.16333364972761028,0.09004267799780007,0.29461802459259423,3.8450000000000006,0.9760000000000002,1.9520000000000004,0.5,,BLOCKED
61,Draw,3.20-4.00,0.05-0.08,0.26-0.30,4,0.7609295552808906,0.8545307801468514,-0.09360122486596079,0.31032870666147083,0.5,0.2444760464207775,-0.18967129333852917,0.06585266024069336,0.20453615909227724,3.8804999999999996,0.9734999999999999,3.8939999999999997,0.5,,BLOCKED
78,Away,1.70-2.00,-0.02-0.02,0.30-0.34,1,0.7692150454583208,0.7280270090534613,0.04118803640485946,0.463376655202978,1.0,0.48286073074381636,-0.536623344797022,-0.019484075540838364,-0.08992824918135123,1.964,0.964,0.964,1.0,,BLOCKED
39,Away,1.70-2.00,0.08-0.12,0.30-0.34,1,0.5475863899560685,0.6976465551691308,-0.1500601652130623,0.5783440241049557,1.0,0.4977553662063219,-0.42165597589504433,0.08058865789863379,0.13355428724571317,1.96,0.96,0.96,1.0,,BLOCKED
135,Away,4.00+,-0.02-0.02,0.26-0.30,6,0.7433008290339668,0.7358946456168777,0.007406183417089096,0.1673012701803888,0.3333333333333333,0.17122481782931842,-0.16603206315294453,-0.003923547648929641,-0.062326326835224745,5.761,0.9586666666666668,5.752000000000001,0.3333333333333333,,BLOCKED
61,Away,1.70-2.00,0.02-0.05,0.34+,1,0.6511592043972939,0.7128166324962143,-0.061657428098920386,0.5214409696162828,1.0,0.490261364817717,-0.47855903038371717,0.031179604798565852,0.018895654630216585,1.954,0.954,0.954,1.0,,BLOCKED
39,Away,1.70-2.00,<-0.02,0.34+,2,0.8907116936962358,0.7194012379184572,0.1713104557777786,0.4133425771266531,1.0,0.4870452163195784,-0.5866574228733469,-0.0737026391929253,-0.195568753639276,1.947,0.947,1.894,1.0,,BLOCKED
61,Away,1.70-2.00,<-0.02,0.34+,1,0.9998875480514868,0.7164896894365204,0.28339785861496647,0.367920812257506,1.0,0.4884639100068834,-0.632079187742494,-0.12054309774937738,-0.2862336242204384,1.94,0.94,0.94,1.0,,BLOCKED
140,Draw,2.40-3.20,<-0.02,0.30-0.34,8,0.957873121687105,0.8789111083303144,0.07896201335679065,0.26553760302919693,0.625,0.3069683021407323,-0.35946239697080307,-0.04143069911153534,-0.17951729221026064,3.0905,0.9397500000000001,7.518000000000001,0.625,,BLOCKED
78,Away,1.70-2.00,0.12+,0.26-0.30,2,0.45900429075925453,0.7164200935088227,-0.2574158027495682,0.6319247042815791,1.0,0.4885007220652508,-0.3680752957184209,0.1434239822163283,0.22462301321676803,1.9379999999999997,0.9379999999999998,1.8759999999999997,1.0,,BLOCKED
39,Home,1.70-2.00,0.12+,0.30-0.34,2,0.48458782132203915,0.7120698908969796,-0.22748206957494044,0.6159529060910084,1.0,0.4906331836501282,-0.3840470939089916,0.1253197224408802,0.1931114312639618,1.9369999999999998,0.9369999999999999,1.8739999999999999,1.0,,BLOCKED
61,Home,2.00-2.40,<-0.02,0.30-0.34,7,1.0388212792033729,0.8229336901374494,0.21588758906592342,0.3340734874573868,0.8571428571428571,0.42008434187273547,-0.5230693696854702,-0.08601085441534868,-0.2471646975899045,2.2605714285714282,0.9357142857142858,6.550000000000001,0.8571428571428571,,BLOCKED
135,Home,1.70-2.00,0.08-0.12,0.34+,1,0.5573284235665839,0.7111458510347883,-0.15381742746820448,0.5727371327899733,1.0,0.49108116908348476,-0.4272628672100267,0.08165596370648853,0.1076736148158084,1.934,0.9339999999999999,0.9339999999999999,1.0,,BLOCKED
78,Draw,3.20-4.00,<-0.02,0.30-0.34,13,0.9121474640741604,0.8515668782385408,0.06058058583561954,0.229152922250773,0.5384615384615384,0.2693735295130843,-0.30930861621076544,-0.040220607262311296,-0.1873005143627113,3.5535384615384613,0.922923076923077,11.998000000000001,0.5384615384615384,,BLOCKED
61,Away,3.20-4.00,0.02-0.05,0.30-0.34,2,0.8330338561875403,0.8698333555587728,-0.0367994993712325,0.3144785896281623,0.5,0.27095249794955173,-0.18552141037183772,0.04352609167861053,0.10115520527702293,3.527,0.9099999999999997,1.8199999999999994,0.5,,BLOCKED
135,Home,1.70-2.00,<-0.02,0.26-0.30,2,0.7880071626924511,0.6584249986244632,0.12958216406798784,0.45564339775165774,1.0,0.5176674925329771,-0.5443566022483423,-0.06202409478131929,-0.13214191232741557,1.9049999999999998,0.9049999999999999,1.8099999999999998,1.0,,BLOCKED
140,Away,1.70-2.00,<-0.02,0.34+,1,0.7418232145671831,0.6584121411531076,0.0834110734140755,0.47624482698823284,1.0,0.5176726733682309,-0.5237551730117671,-0.04142784637999802,-0.09513482872235768,1.9,0.8999999999999999,0.8999999999999999,1.0,,BLOCKED
140,Home,1.70-2.00,0.02-0.05,0.26-0.30,1,0.6085552165433292,0.6969106139236978,-0.08835539738036857,0.5441364607896095,1.0,0.49812181973804337,-0.45586353921039047,0.04601464105156616,0.033859275500258024,1.9,0.8999999999999999,0.8999999999999999,1.0,,BLOCKED
140,Home,1.70-2.00,0.05-0.08,0.30-0.34,3,0.5605679738137633,0.6716260714828653,-0.11105809766910202,0.5709271748866267,1.0,0.51089053876232,-0.4290728251133733,0.06003663612430669,0.07607260435022067,1.8846666666666667,0.8846666666666666,2.654,1.0,,BLOCKED
39,Away,2.40-3.20,<-0.02,0.26-0.30,3,0.9550335520406645,0.8517183721275722,0.10331517991309236,0.2492111345837981,0.6666666666666666,0.32930332993117845,-0.41745553208286856,-0.08009219534738037,-0.28755280028289837,2.872,0.8666666666666667,2.6,0.6666666666666666,,BLOCKED
61,Home,1.70-2.00,0.12+,0.30-0.34,2,0.39314121627429266,0.6796363844839394,-0.2864951682096467,0.6749784934083045,1.0,0.5068091564599786,-0.3250215065916955,0.16816933694832592,0.25976288747464893,1.8662857142857143,0.8662857142857143,1.7325714285714287,1.0,,BLOCKED
39,Home,3.20-4.00,<-0.02,0.26-0.30,2,0.8788695722032955,0.8288117636203,0.05005780858299558,0.2246414076798633,0.5,0.25417329738371497,-0.2753585923201367,-0.029531889703851663,-0.16071525098349398,3.7359999999999998,0.861,1.722,0.5,,BLOCKED
61,Away,1.70-2.00,<-0.02,0.26-0.30,1,0.7229542131810408,0.6734307063632796,0.04952350681776119,0.4853164079743012,1.0,0.5099560638118944,-0.5146835920256988,-0.0246396558375932,-0.09828211398374842,1.8579999999999999,0.8579999999999999,0.8579999999999999,1.0,,BLOCKED
78,Away,3.20-4.00,0.08-0.12,0.34+,2,0.6989576024100496,0.8172776983999365,-0.11832009598988691,0.3544052435169931,0.5,0.24872739164767727,-0.1455947564830069,0.10567785186931586,0.35335181353566547,3.825,0.8500000000000001,1.7000000000000002,0.5,,BLOCKED
135,Home,1.70-2.00,0.12+,0.30-0.34,1,0.4069031946222587,0.6312581129646678,-0.22435491834240912,0.6657086313578747,1.0,0.5319221616864581,-0.3342913686421253,0.1337864696714166,0.23156096801206827,1.85,0.8500000000000001,0.8500000000000001,1.0,,BLOCKED
61,Draw,3.20-4.00,<-0.02,0.26-0.30,6,0.8810286282358736,0.8252867183641038,0.055741909871769746,0.22174196644919256,0.5,0.2556762040209596,-0.27825803355080747,-0.03393423757176703,-0.17557671898476168,3.722,0.8496666666666665,5.097999999999999,0.5,,BLOCKED
140,Away,1.70-2.00,0.08-0.12,0.30-0.34,1,0.4673867509455849,0.6591301160828418,-0.19174336513725687,0.6266376908217985,1.0,0.5173011307620428,-0.37336230917820146,0.10933656005975578,0.14800024958553504,1.832,0.8320000000000001,0.8320000000000001,1.0,,BLOCKED
78,Home,3.20-4.00,<-0.02,0.26-0.30,4,0.8603160649557694,0.8217637466052222,0.03855231835054718,0.19927491625542626,0.5,0.26028863309074896,-0.30072508374457374,-0.06101371683532269,-0.27375287555107136,3.648,0.8214999999999999,3.2859999999999996,0.5,,BLOCKED
140,Away,3.20-4.00,<-0.02,0.26-0.30,4,1.2137129079071203,0.814503567147123,0.39920934075999726,0.14212949328737828,0.5,0.25716763361675,-0.3578705067126217,-0.11503814032937172,-0.47645351542707093,3.6985,0.815,3.26,0.5,,BLOCKED
135,Away,4.00+,0.02-0.05,0.34+,5,0.7355831215732246,0.7464839563848831,-0.010900834811658489,0.23845677914602162,0.4,0.20247128777746445,-0.1615432208539784,0.03598549136855714,0.15669630473576368,4.9196,0.8036000000000001,4.018000000000001,0.4,,BLOCKED
61,Away,3.20-4.00,<-0.02,0.30-0.34,4,0.8979826853495843,0.8276361573683629,0.07034652798122132,0.21908575801024024,0.5,0.2687383230902669,-0.2809142419897598,-0.04965256508002672,-0.2320212716292331,3.5309999999999997,0.802,3.208,0.5,,BLOCKED
140,Away,3.20-4.00,-0.02-0.02,0.34+,14,0.8220334684588744,0.8252186002423519,-0.0031851317834775683,0.26666808671741427,0.5,0.2719803925096764,-0.23333191328258573,-0.005312305792262166,-0.06320743982447848,3.528857142857143,0.8005714285714286,11.208,0.5,,BLOCKED
140,Away,1.70-2.00,0.02-0.05,0.26-0.30,2,0.5559618028117561,0.6318827028370193,-0.0759209000252632,0.5739179736032465,1.0,0.5318152399642817,-0.4260820263967535,0.04210273363896477,0.026626903365231436,1.791,0.791,1.582,1.0,,BLOCKED
140,Away,1.70-2.00,0.02-0.05,0.30-0.34,1,0.5451521437214343,0.6163182628272679,-0.07116611910583359,0.5797535707637509,1.0,0.5399286580752093,-0.4202464292362491,0.0398249126885416,0.0377588916671141,1.79,0.79,0.79,1.0,,BLOCKED
39,Away,2.40-3.20,-0.02-0.02,0.34+,3,0.8748016680314711,0.85114914296169,0.023652525069781105,0.3608551898078585,0.6666666666666666,0.3615744364377078,-0.3058114768588081,-0.0007192466298492906,-0.05710139640995197,2.618,0.7846666666666667,2.354,0.6666666666666666,,BLOCKED
39,Home,1.70-2.00,0.02-0.05,0.26-0.30,2,0.5595186594853452,0.6187966662722962,-0.059278006786951054,0.5715267072635566,1.0,0.5386814016892707,-0.4284732927364434,0.03284530557428583,0.016898706760961946,1.78,0.78,1.56,1.0,,BLOCKED
78,Home,2.00-2.40,0.05-0.08,0.34+,6,0.6672988794382938,0.7550128611926467,-0.08771398175435285,0.5173410953833101,0.8333333333333334,0.45068120920076565,-0.3159922379500233,0.06665988618254433,0.10685942381641504,2.1446666666666663,0.7786666666666666,4.672,0.8333333333333334,,BLOCKED
135,Home,1.70-2.00,0.02-0.05,0.30-0.34,1,0.5352970254897103,0.6215039956688496,-0.08620697017913936,0.5854953572696078,1.0,0.5371359796015049,-0.4145046427303922,0.04835937766810283,0.03632678236720599,1.7700000000000002,0.7700000000000002,0.7700000000000002,1.0,,BLOCKED
135,Away,1.70-2.00,0.02-0.05,0.26-0.30,4,0.5231337976612347,0.5951283246677525,-0.07199452700651776,0.5929259899612682,1.0,0.551594597412707,-0.4070740100387318,0.04133139254856122,0.04305327679539739,1.76,0.76,3.04,1.0,,BLOCKED
140,Away,1.70-2.00,-0.02-0.02,0.26-0.30,1,0.6262502176081132,0.6198217691073985,0.0064284485007146674,0.5345926534004369,1.0,0.5380403244567037,-0.46540734659956307,-0.0034476710562667545,-0.059116930015231106,1.7599999999999998,0.7599999999999998,0.7599999999999998,1.0,,BLOCKED
78,Away,2.40-3.20,0.05-0.08,0.30-0.34,3,0.7485788198051164,0.8136743856387643,-0.06509556583364784,0.4155789278255469,0.6666666666666666,0.3622008191577138,-0.25108773884111973,0.0533781086678331,0.11235956088556669,2.6833333333333336,0.75,2.25,0.6666666666666666,,BLOCKED
135,Away,1.70-2.00,-0.02-0.02,0.26-0.30,1,0.6035553871590994,0.5748533656335142,0.02870202152558521,0.546863862846071,1.0,0.5627873867287454,-0.453136137153929,-0.015923523882674373,-0.042988240019375734,1.75,0.75,0.75,1.0,,BLOCKED
135,Away,1.70-2.00,<-0.02,0.26-0.30,1,0.6500439418833361,0.5689597519180662,0.08108418996526989,0.5220228375903964,1.0,0.5661140315406389,-0.47797716240960364,-0.044091193950242524,-0.09168026259271034,1.74,0.74,0.74,1.0,,BLOCKED
39,Home,3.20-4.00,0.05-0.08,0.34+,2,0.7810494911257923,0.8153792858877579,-0.034329794761965626,0.34347544831672483,0.5,0.2811463836937791,-0.15652455168327517,0.06232906462294571,0.16731484201314972,3.402,0.7380000000000002,1.4760000000000004,0.5,,BLOCKED
140,Away,1.70-2.00,<-0.02,0.26-0.30,2,0.7712737519646243,0.5852848928238477,0.18598885914077667,0.46259070854906803,1.0,0.5569473163811097,-0.537409291450932,-0.09435660783204172,-0.19641510719638122,1.738,0.738,1.476,1.0,,BLOCKED
39,Home,2.40-3.20,0.12+,0.30-0.34,3,0.688469599994324,0.8091332080502455,-0.12066360805592147,0.4945925746638844,0.6666666666666666,0.369599147383253,-0.17207409200278223,0.12499342728063141,0.2779338657406192,2.584,0.7133333333333334,2.14,0.6666666666666666,,BLOCKED
140,Home,1.70-2.00,<-0.02,0.30-0.34,1,0.7727008801370645,0.587761400334726,0.1849394798023385,0.4617642127755545,1.0,0.5555695916036361,-0.5382357872244454,-0.09380537882808154,-0.21038319615380174,1.7100000000000002,0.7100000000000002,0.7100000000000002,1.0,,BLOCKED
61,Away,1.70-2.00,0.12+,0.26-0.30,1,0.34388606189674237,0.5831109482518242,-0.23922488635508182,0.7090097066687111,1.0,0.5581592582612959,-0.2909902933312889,0.15085044840741524,0.2067345207501463,1.702,0.702,0.702,1.0,,BLOCKED
140,Draw,4.00+,0.02-0.05,0.22-0.26,3,0.6858450236384197,0.6918130320460297,-0.005968008407610026,0.21542926281027383,0.3333333333333333,0.1828246674146988,-0.11790407052305948,0.03260459539557501,0.13392955807276116,5.279333333333333,0.6946666666666665,2.0839999999999996,0.3333333333333333,,BLOCKED
140,Home,1.55-1.70,-0.02-0.02,0.26-0.30,1,0.5457885352300762,0.579424120144959,-0.03363558491488283,0.5793847378877152,1.0,0.5602208936150792,-0.42061526211228484,0.019163844272635955,-0.018522254018210726,1.6939999999999997,0.6939999999999997,0.6939999999999997,1.0,,BLOCKED
135,Home,1.55-1.70,<-0.02,0.34+,1,0.7441438007239822,0.5405531344278957,0.20359066629608658,0.4751409411619401,1.0,0.582426003384527,-0.5248590588380599,-0.10728506222258688,-0.19701180943632124,1.69,0.69,0.69,1.0,,BLOCKED
61,Away,1.55-1.70,0.08-0.12,0.26-0.30,1,0.38507890837399494,0.5779344842932568,-0.19285557591926183,0.6803969450696689,1.0,0.561056040621108,-0.31960305493033114,0.11934090444856083,0.1498708371677404,1.69,0.69,0.69,1.0,,BLOCKED
61,Home,3.20-4.00,0.05-0.08,0.30-0.34,2,0.7358507062521669,0.802264101083615,-0.06641339483144815,0.34968827036964356,0.5,0.28393391875016294,-0.15031172963035644,0.0657543516194806,0.16816724358354285,3.3404285714285717,0.6840000000000004,1.3680000000000008,0.5,,BLOCKED
135,Away,1.55-1.70,<-0.02,0.34+,1,0.7962208395140151,0.568244264004373,0.22797657550964212,0.45103026309973016,1.0,0.5665192242259273,-0.5489697369002698,-0.11548896112619711,-0.2422691579924534,1.68,0.6799999999999999,0.6799999999999999,1.0,,BLOCKED
61,Draw,3.20-4.00,<-0.02,0.34+,10,0.8537833117211558,0.799155602452214,0.05462770926894189,0.24022106452067712,0.5,0.2841296790191162,-0.25977893547932285,-0.04390861449843904,-0.19681464517072195,3.3430571428571425,0.6743999999999998,6.743999999999998,0.5,,BLOCKED
78,Away,1.55-1.70,0.05-0.08,0.26-0.30,1,0.45702461604750144,0.5702618646674298,-0.11323724861992834,0.633164753857268,1.0,0.5653773669568339,-0.366835246142732,0.06778738690043407,0.05738513894163755,1.67,0.6699999999999999,0.6699999999999999,1.0,,BLOCKED
61,Draw,4.00+,0.12+,0.22-0.26,3,0.6548837149587118,0.6829292847721024,-0.02804556981339057,0.3259954489964119,0.3333333333333333,0.17986225227564226,-0.007337884336921396,0.14613319672076963,0.7171396974099077,5.2633333333333345,0.658666666666667,1.9760000000000009,0.3333333333333333,,BLOCKED
61,Away,1.55-1.70,0.05-0.08,0.26-0.30,1,0.4369753851823755,0.5531916672573249,-0.11621628207494944,0.6459873320752945,1.0,0.5751113140565255,-0.35401266792470554,0.07087601801876897,0.07104699658083824,1.658,0.6579999999999999,0.6579999999999999,1.0,,BLOCKED
140,Home,1.55-1.70,<-0.02,0.26-0.30,1,0.6229960336069013,0.5530172706934846,0.06997876291341665,0.5363351499247425,1.0,0.5752116202397952,-0.4636648500752575,-0.0388764703150527,-0.11397433232432541,1.652,0.6519999999999999,0.6519999999999999,1.0,,BLOCKED
61,Home,1.55-1.70,0.12+,0.26-0.30,2,0.3455996800206229,0.5567472143786305,-0.2111475343580076,0.707803548856413,1.0,0.5730736534770922,-0.29219645114358705,0.13472989537932079,0.16925828983474622,1.6519999999999997,0.6519999999999998,1.3039999999999996,1.0,,BLOCKED
135,Home,1.55-1.70,0.02-0.05,0.34+,1,0.47879215132903047,0.5373183664237796,-0.058526215094749146,0.6195312400563899,1.0,0.584313066845818,-0.38046875994361007,0.03521817321057197,0.02222654609304331,1.65,0.6499999999999999,0.6499999999999999,1.0,,BLOCKED
39,Home,1.55-1.70,-0.02-0.02,0.26-0.30,3,0.5450097889344244,0.5525191861695427,-0.007509397235118231,0.5798885432306402,1.0,0.5754997961867597,-0.4201114567693598,0.004388747043880444,-0.048679749251454164,1.6403333333333334,0.6403333333333333,1.9209999999999998,1.0,,BLOCKED
61,Away,1.55-1.70,0.02-0.05,0.26-0.30,2,0.4899515320814912,0.5496253602016447,-0.05967382812015343,0.612672005585732,1.0,0.5772318645413739,-0.387327994414268,0.035440141044358,0.004879250282403935,1.6399999999999997,0.6399999999999998,1.2799999999999996,1.0,,BLOCKED
78,Home,1.55-1.70,-0.02-0.02,0.34+,1,0.5383543446413547,0.5314536789876425,0.006900665653712168,0.5837080446853227,1.0,0.5877499486155563,-0.41629195531467733,-0.004041903930233626,-0.04738847107355337,1.6320000000000001,0.6320000000000001,0.6320000000000001,1.0,,BLOCKED
78,Home,1.55-1.70,<-0.02,0.22-0.26,1,0.6379231334977828,0.5397903075201661,0.09813282597761674,0.5283886780079391,1.0,0.5828704631130375,-0.4716113219920609,-0.05448178510509838,-0.13872645484705926,1.6300000000000001,0.6300000000000001,0.6300000000000001,1.0,,BLOCKED
140,Home,3.20-4.00,0.08-0.12,0.30-0.34,4,0.7211770212601003,0.7805233033525776,-0.059346282092477276,0.3829746476984397,0.5,0.29495991544647837,-0.1170253523015603,0.0880147322519613,0.25747745340291744,3.284,0.6275,2.51,0.5,,BLOCKED
140,Home,1.55-1.70,0.12+,0.34+,2,0.32496349357772764,0.5189841489325773,-0.19402065535484964,0.7229554797692744,1.0,0.5954969265630531,-0.27704452023072557,0.12745855320622135,0.1742001953273029,1.625,0.625,1.25,1.0,,BLOCKED
140,Away,4.00+,-0.02-0.02,<=0.22,21,0.3654284994843377,0.3450905840241604,0.020337915460177325,0.06283956814595504,0.09523809523809523,0.07277417028213479,-0.032398527092140195,-0.009934602136179764,-0.18105221501356092,13.576190476190478,0.6190476190476191,13.0,0.09523809523809523,,BLOCKED
61,Home,1.55-1.70,0.12+,0.22-0.26,1,0.32275844170660833,0.5321460303751424,-0.20938758866853407,0.7241487573804227,1.0,0.587343159959724,-0.2758512426195773,0.13680559742069875,0.16732779689724153,1.612,0.6120000000000001,0.6120000000000001,1.0,,BLOCKED
140,Away,1.55-1.70,0.08-0.12,0.26-0.30,1,0.37569640672474297,0.5280285026961192,-0.15233209597137626,0.6868108125382737,1.0,0.5897665474366011,-0.3131891874617263,0.09704426510167263,0.10576540818662061,1.61,0.6100000000000001,0.6100000000000001,1.0,,BLOCKED
140,Away,1.55-1.70,0.02-0.05,0.26-0.30,2,0.45938555336744796,0.529075839875111,-0.06969028650766301,0.6316962940075224,1.0,0.5891492199432053,-0.36830370599247764,0.04254707406431696,0.013900448285041112,1.605,0.6050000000000001,1.2100000000000002,1.0,,BLOCKED
135,Away,1.55-1.70,-0.02-0.02,0.26-0.30,6,0.5023691790890151,0.5164529559390961,-0.014083776850080998,0.6053924670277612,1.0,0.5968568461655986,-0.39460753297223883,0.008535620862162622,-0.03395110903433048,1.5970000000000004,0.5970000000000002,3.582000000000001,1.0,,BLOCKED
39,Home,1.55-1.70,0.02-0.05,0.34+,1,0.44433511536930165,0.520966257183138,-0.0766311418138364,0.6412504919209264,1.0,0.5939463656687555,-0.3587495080790736,0.04730412625217095,0.022153284121956718,1.594,0.5940000000000001,0.5940000000000001,1.0,,BLOCKED
78,Home,1.55-1.70,-0.02-0.02,0.26-0.30,2,0.4859347721348277,0.49433283409659234,-0.008398061961764625,0.6151600185612339,1.0,0.6099806411120643,-0.3848399814387661,0.0051793774491696865,-0.020234918758719245,1.5930000000000002,0.5930000000000002,1.1860000000000004,1.0,,BLOCKED
78,Draw,2.40-3.20,-0.02-0.02,0.34+,2,0.8226592375371773,0.7904208256137226,0.03223841192345467,0.2918890133871324,0.5,0.3034991709813868,-0.2081109866128676,-0.011610157594254378,-0.09283891384503262,3.1109999999999998,0.5880000000000001,1.1760000000000002,0.5,,BLOCKED
78,Home,1.55-1.70,-0.02-0.02,0.22-0.26,1,0.4613560335854212,0.49032375254606725,-0.02896771896064604,0.630428183830161,1.0,0.6124280869324819,-0.36957181616983903,0.01800009689767912,-0.0114886077543076,1.568,0.5680000000000001,0.5680000000000001,1.0,,BLOCKED
135,Away,4.00+,-0.02-0.02,0.22-0.26,6,0.48048999144925086,0.4661738409906559,0.014316150458594967,0.0848657975668387,0.16666666666666666,0.0964039229716635,-0.08180086909982796,-0.011538125404824807,-0.1572358068199177,9.975,0.5650000000000001,3.3900000000000006,0.16666666666666666,,BLOCKED
135,Home,1.55-1.70,0.12+,0.26-0.30,1,0.30143112552257056,0.498005538421047,-0.19657441289847644,0.7397587750991441,1.0,0.6077415689644725,-0.2602412249008559,0.1320172061346716,0.1510646540542684,1.5560000000000003,0.5560000000000003,0.5560000000000003,1.0,,BLOCKED
78,Away,3.20-4.00,-0.02-0.02,0.34+,7,0.7756841425432229,0.7481030668864276,0.02758107565679535,0.256777956231991,0.42857142857142855,0.26293950227198837,-0.17179347233943754,-0.006161546039997324,-0.07370483005473238,3.6165714285714285,0.5477142857142858,3.8340000000000005,0.42857142857142855,,BLOCKED
78,Home,1.70-2.00,0.12+,0.26-0.30,7,0.49048116896044397,0.6457964411699525,-0.15531527220950853,0.6615057764467706,0.8571428571428571,0.5274394741371111,-0.19563708069608654,0.1340663023096593,0.197661529560897,1.8117142857142858,0.5474285714285714,3.832,0.8571428571428571,,BLOCKED
39,Draw,2.40-3.20,<-0.02,0.34+,2,0.8041551548199669,0.7708455285828909,0.03330962623707601,0.2719511761932675,0.5,0.30574836653472387,-0.22804882380673253,-0.03379719034145642,-0.1556339100548132,3.1049999999999995,0.5429999999999999,1.0859999999999999,0.5,,BLOCKED
39,Away,<1.55,0.02-0.05,0.26-0.30,1,0.4301995939909132,0.48734074969022456,-0.057141155699311386,0.6503792699735264,1.0,0.6142576891624417,-0.34962073002647365,0.03612158081108463,0.002884834299177852,1.5420000000000003,0.5420000000000003,0.5420000000000003,1.0,,BLOCKED
39,Away,3.20-4.00,<-0.02,0.30-0.34,19,0.7929842147612619,0.7436904415423609,0.04929377321890105,0.20996362423434695,0.42105263157894735,0.2634757587927032,-0.2110890073446004,-0.05351213455835624,-0.2407766057046117,3.636,0.5388421052631579,10.238,0.42105263157894735,,BLOCKED
140,Home,<1.55,-0.02-0.02,0.26-0.30,1,0.5134621553696085,0.4864266599730718,0.027035495396536713,0.5984201645959738,1.0,0.6148194325025784,-0.4015798354040262,-0.01639926790660462,-0.07962978685139233,1.538,0.538,0.538,1.0,,BLOCKED
39,Home,4.00+,0.05-0.08,0.30-0.34,3,0.6761251021739865,0.7042184935475784,-0.028093391373591903,0.2898571967940565,0.3333333333333333,0.2264559214773886,-0.04347613653927679,0.06340127531666793,0.22765035729119698,4.248,0.5300000000000002,1.5900000000000007,0.3333333333333333,,BLOCKED
